palavra_chave,forma_encontrada,classe,superficie,tabela,coluna,proposicao,proposicao_id,documento_id,documento_textual_id,tipo_documento,unidade_autora,data,ementa,trecho,endpoint_fonte,evidencia_local
BRB,BRB,CASO,proposição (ementa/payload),proposicao,payload,REQ 2631/2026,156528,,,,,2026-03-03,"Requer a convocação do ex-Presidente do Banco de Brasília (BRB), Paulo Henrique Costa, para prestar informações a esta Casa sobre as operações financeiras entre BRB e Banco Master e a Operação Compliance Zero.","{""ano"": null, ""autores"": null, ""autoria"": ""Deputado Gabriel Magno"", ""dataAcesso"": null, ""dataLeitura"": ""2026-03-03"", ""dataLimite"": null, ""descricaoProposicao"": ""2631/2026 - Requerimento"", ""ementa"": ""Requer a convocação do ex-Presidente do Banco de Brasília (BRB), Paulo Henrique Costa, para prestar informações a esta Casa sobre as operações financeiras entre BRB e Banco Master e a Operação Compliance Zero."", ""etapa"": ""Apresentação"", ""habilitadoOnline"": null, ""id"": 156528, ""idAutoria"": null, ""idRelator"": null, ""idTip",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156528/documento/ativas,data/raw/documento-ativas/8f8f9a14e450318a.json
BRB,BRB,CASO,proposição (ementa/payload),proposicao,ementa,REQ 2632/2026,156529,,,,,2026-03-03,Requer ao Governador do Distrito Federal informações sobre as Operações entre Banco de Brasília (BRB) e Banco Master com foco na Operação Compliance Zero.,Requer ao Governador do Distrito Federal informações sobre as Operações entre Banco de Brasília (BRB) e Banco Master com foco na Operação Compliance Zero.,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156529/documento/ativas,data/raw/documento-ativas/6b073bf597ee6be1.json
BRB,BRB,CASO,proposição (ementa/payload),proposicao,payload,REQ 2632/2026,156529,,,,,2026-03-03,Requer ao Governador do Distrito Federal informações sobre as Operações entre Banco de Brasília (BRB) e Banco Master com foco na Operação Compliance Zero.,"ria"": ""Deputado Gabriel Magno"", ""dataAcesso"": null, ""dataLeitura"": ""2026-03-03"", ""dataLimite"": null, ""descricaoProposicao"": ""2632/2026 - Requerimento"", ""ementa"": ""Requer ao Governador do Distrito Federal informações sobre as Operações entre Banco de Brasília (BRB) e Banco Master com foco na Operação Compliance Zero."", ""etapa"": ""Apresentação"", ""habilitadoOnline"": null, ""id"": 156529, ""idAutoria"": null, ""idRelator"": null, ""idTipoProposicao"": null, ""idUnidade"": null, ""idUsuarioAtribuido"": null, ""idUsuarioDisponibilizad",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156529/documento/ativas,data/raw/documento-ativas/6b073bf597ee6be1.json
BRB,BRB,CASO,proposição (ementa/payload),proposicao,ementa,REQ 2652/2026,156584,,,,,2026-03-09,"Requer a criação da ""Subcomissão do BRB-Master"", no âmbito da Comissão de Constituição e Justiça - CCJ, para a apurar as operações entre as instituições, indicar responsabilidades e fiscalizar a execução do plano de capitalização proposto ","Requer a criação da ""Subcomissão do BRB-Master"", no âmbito da Comissão de Constituição e Justiça - CCJ, para a apurar as operações entre as instituições, indicar responsabilidades e fiscalizar a execução do plano de capitalização proposto",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156584/documento/ativas,data/raw/documento-ativas/e11370cf20bc2073.json
BRB,BRB,CASO,proposição (ementa/payload),proposicao,payload,REQ 2652/2026,156584,,,,,2026-03-09,"Requer a criação da ""Subcomissão do BRB-Master"", no âmbito da Comissão de Constituição e Justiça - CCJ, para a apurar as operações entre as instituições, indicar responsabilidades e fiscalizar a execução do plano de capitalização proposto ","{""ano"": null, ""autores"": null, ""autoria"": ""Deputado Fábio Felix"", ""dataAcesso"": null, ""dataLeitura"": ""2026-03-09"", ""dataLimite"": null, ""descricaoProposicao"": ""2652/2026 - Requerimento"", ""ementa"": ""Requer a criação da \""Subcomissão do BRB-Master\"", no âmbito da Comissão de Constituição e Justiça - CCJ, para a apurar as operações entre as instituições, indicar responsabilidades e fiscalizar a execução do plano de capitalização proposto "", ""etapa"": ""Apresentação"", ""habilitadoOnline"": null, ""id"":",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156584/documento/ativas,data/raw/documento-ativas/e11370cf20bc2073.json
BRB,BRB,CASO,proposição (ementa/payload),proposicao,ementa,REQ 2653/2026,156585,,,,,2026-03-09,Requer a convocação do Sr. Secretário de Estado de Economia do Distrito Federal e do Sr. Presidente do Banco de Brasília - BRB para que prestem pessoalmente esclarecimentos sobre a situação financeira do Banco de Brasília e sobre as medidas de socorro necessárias.,Requer a convocação do Sr. Secretário de Estado de Economia do Distrito Federal e do Sr. Presidente do Banco de Brasília - BRB para que prestem pessoalmente esclarecimentos sobre a situação financeira do Banco de Brasília e sobre as medidas de socorro necessárias.,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156585/documento/ativas,data/raw/documento-ativas/2bc2da65b09d013a.json
BRB,BRB,CASO,proposição (ementa/payload),proposicao,payload,REQ 2653/2026,156585,,,,,2026-03-09,Requer a convocação do Sr. Secretário de Estado de Economia do Distrito Federal e do Sr. Presidente do Banco de Brasília - BRB para que prestem pessoalmente esclarecimentos sobre a situação financeira do Banco de Brasília e sobre as medidas de socorro necessárias.,"oni"", ""dataAcesso"": null, ""dataLeitura"": ""2026-03-09"", ""dataLimite"": null, ""descricaoProposicao"": ""2653/2026 - Requerimento"", ""ementa"": ""Requer a convocação do Sr. Secretário de Estado de Economia do Distrito Federal e do Sr. Presidente do Banco de Brasília - BRB para que prestem pessoalmente esclarecimentos sobre a situação financeira do Banco de Brasília e sobre as medidas de socorro necessárias."", ""etapa"": ""Apresentação"", ""habilitadoOnline"": null, ""id"": 156585, ""idAutoria"": null, ""idRelator"": null, ""idTipoPropos",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156585/documento/ativas,data/raw/documento-ativas/2bc2da65b09d013a.json
BRB,BRB,CASO,proposição (ementa/payload),proposicao,ementa,REQ 2664/2026,156635,,,,,2026-03-11,"Requer o encaminhamento de pedido de informações ao Governador do Distrito Federal sobre contrato de cessão de direitos firmado entre seu escritório de advocacia e a Reag Gestora, bem como sobre a eventual existência de conflitos de interesses em operações do Banco de Brasília – BRB envolvendo o Ban","nto de pedido de informações ao Governador do Distrito Federal sobre contrato de cessão de direitos firmado entre seu escritório de advocacia e a Reag Gestora, bem como sobre a eventual existência de conflitos de interesses em operações do Banco de Brasília – BRB envolvendo o Banco Master e entes coligados.",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156635/documento/ativas,data/raw/documento-ativas/d6bab849d0b6f93c.json
BRB,BRB,CASO,proposição (ementa/payload),proposicao,payload,REQ 2664/2026,156635,,,,,2026-03-11,"Requer o encaminhamento de pedido de informações ao Governador do Distrito Federal sobre contrato de cessão de direitos firmado entre seu escritório de advocacia e a Reag Gestora, bem como sobre a eventual existência de conflitos de interesses em operações do Banco de Brasília – BRB envolvendo o Ban","nto de pedido de informações ao Governador do Distrito Federal sobre contrato de cessão de direitos firmado entre seu escritório de advocacia e a Reag Gestora, bem como sobre a eventual existência de conflitos de interesses em operações do Banco de Brasília – BRB envolvendo o Banco Master e entes coligados.\n"", ""etapa"": ""Apresentação"", ""habilitadoOnline"": null, ""id"": 156635, ""idAutoria"": null, ""idRelator"": null, ""idTipoProposicao"": null, ""idUnidade"": null, ""idUsuarioAtribuido"": null, ""idUsuarioDisponibilizado"": nul",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156635/documento/ativas,data/raw/documento-ativas/d6bab849d0b6f93c.json
BRB,BRB,CASO,proposição (ementa/payload),proposicao,ementa,REQ 2665/2026,156639,,,,,2026-03-11,"Requer o encaminhamento de pedido de informações à Controladoria-Geral do Distrito Federal acerca de eventual análise de integridade, governança e conflito de interesses envolvendo operações do Banco de Brasília – BRB relacionadas ao Banco Master e estruturas financeiras associadas.","Requer o encaminhamento de pedido de informações à Controladoria-Geral do Distrito Federal acerca de eventual análise de integridade, governança e conflito de interesses envolvendo operações do Banco de Brasília – BRB relacionadas ao Banco Master e estruturas financeiras associadas.",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156639/documento/ativas,data/raw/documento-ativas/c16ac29988ccfb46.json
BRB,BRB,CASO,proposição (ementa/payload),proposicao,payload,REQ 2665/2026,156639,,,,,2026-03-11,"Requer o encaminhamento de pedido de informações à Controladoria-Geral do Distrito Federal acerca de eventual análise de integridade, governança e conflito de interesses envolvendo operações do Banco de Brasília – BRB relacionadas ao Banco Master e estruturas financeiras associadas.","icao"": ""2665/2026 - Requerimento"", ""ementa"": ""Requer o encaminhamento de pedido de informações à Controladoria-Geral do Distrito Federal acerca de eventual análise de integridade, governança e conflito de interesses envolvendo operações do Banco de Brasília – BRB relacionadas ao Banco Master e estruturas financeiras associadas."", ""etapa"": ""Apresentação"", ""habilitadoOnline"": null, ""id"": 156639, ""idAutoria"": null, ""idRelator"": null, ""idTipoProposicao"": null, ""idUnidade"": null, ""idUsuarioAtribuido"": null, ""idUsuarioDi",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156639/documento/ativas,data/raw/documento-ativas/c16ac29988ccfb46.json
BRB,BRB,CASO,proposição (ementa/payload),proposicao,ementa,REQ 2663/2026,156640,,,,,2026-03-11,"Requer o encaminhamento de pedido de informações ao Banco de Brasília S.A. – BRB acerca de análises de integridade, governança e gestão de riscos relacionadas a operações financeiras envolvendo ativos vinculados ao Banco Master e estruturas financeiras associadas.","Requer o encaminhamento de pedido de informações ao Banco de Brasília S.A. – BRB acerca de análises de integridade, governança e gestão de riscos relacionadas a operações financeiras envolvendo ativos vinculados ao Banco Master e estruturas financeiras associadas.",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156640/documento/ativas,data/raw/documento-ativas/c656efa561a3b41a.json
BRB,BRB,CASO,proposição (ementa/payload),proposicao,payload,REQ 2663/2026,156640,,,,,2026-03-11,"Requer o encaminhamento de pedido de informações ao Banco de Brasília S.A. – BRB acerca de análises de integridade, governança e gestão de riscos relacionadas a operações financeiras envolvendo ativos vinculados ao Banco Master e estruturas financeiras associadas.","""autores"": null, ""autoria"": ""Deputado Max Maciel"", ""dataAcesso"": null, ""dataLeitura"": ""2026-03-11"", ""dataLimite"": null, ""descricaoProposicao"": ""2663/2026 - Requerimento"", ""ementa"": ""Requer o encaminhamento de pedido de informações ao Banco de Brasília S.A. – BRB acerca de análises de integridade, governança e gestão de riscos relacionadas a operações financeiras envolvendo ativos vinculados ao Banco Master e estruturas financeiras associadas."", ""etapa"": ""Apresentação"", ""habilitadoOnline"": null, ""id"": 156640, ""idAut",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156640/documento/ativas,data/raw/documento-ativas/c656efa561a3b41a.json
BRB,BRB,CASO,proposição (ementa/payload),proposicao,ementa,REQ 2728/2026,157014,,,,,2026-04-07,Requer informações ao Banco de Brasília S.A. – BRB sobre compensações e tentativas de recuperação patrimonial decorrentes da aquisição de ativos originários do Banco Master,Requer informações ao Banco de Brasília S.A. – BRB sobre compensações e tentativas de recuperação patrimonial decorrentes da aquisição de ativos originários do Banco Master,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/157014/documento/ativas,data/raw/documento-ativas/eeb0f77b9e535d84.json
BRB,BRB,CASO,proposição (ementa/payload),proposicao,payload,REQ 2728/2026,157014,,,,,2026-04-07,Requer informações ao Banco de Brasília S.A. – BRB sobre compensações e tentativas de recuperação patrimonial decorrentes da aquisição de ativos originários do Banco Master,"{""ano"": null, ""autores"": null, ""autoria"": ""Deputado Fábio Felix"", ""dataAcesso"": null, ""dataLeitura"": ""2026-04-07"", ""dataLimite"": null, ""descricaoProposicao"": ""2728/2026 - Requerimento"", ""ementa"": ""Requer informações ao Banco de Brasília S.A. – BRB sobre compensações e tentativas de recuperação patrimonial decorrentes da aquisição de ativos originários do Banco Master"", ""etapa"": ""Apresentação"", ""habilitadoOnline"": null, ""id"": 157014, ""idAutoria"": null, ""idRelator"": null, ""idTipoProposicao"": null, ""idUni",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/157014/documento/ativas,data/raw/documento-ativas/eeb0f77b9e535d84.json
BRB,BRB,CASO,proposição (ementa/payload),proposicao,ementa,REQ 2729/2026,157017,,,,,2026-04-07,"Reque informações acerca de atuação institucional, consultiva e contenciosa, da Procuradoria-Geral do Distrito Federal – PGDF, relacionada às negociações, tentativas de aquisição de ativos e demais operações envolvendo o Banco de Brasília S.A. – BRB e o Banco Master","Reque informações acerca de atuação institucional, consultiva e contenciosa, da Procuradoria-Geral do Distrito Federal – PGDF, relacionada às negociações, tentativas de aquisição de ativos e demais operações envolvendo o Banco de Brasília S.A. – BRB e o Banco Master",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/157017/documento/ativas,data/raw/documento-ativas/f36f7c7e7204de8d.json
BRB,BRB,CASO,proposição (ementa/payload),proposicao,payload,REQ 2729/2026,157017,,,,,2026-04-07,"Reque informações acerca de atuação institucional, consultiva e contenciosa, da Procuradoria-Geral do Distrito Federal – PGDF, relacionada às negociações, tentativas de aquisição de ativos e demais operações envolvendo o Banco de Brasília S.A. – BRB e o Banco Master",""", ""ementa"": ""Reque informações acerca de atuação institucional, consultiva e contenciosa, da Procuradoria-Geral do Distrito Federal – PGDF, relacionada às negociações, tentativas de aquisição de ativos e demais operações envolvendo o Banco de Brasília S.A. – BRB e o Banco Master"", ""etapa"": ""Apresentação"", ""habilitadoOnline"": null, ""id"": 157017, ""idAutoria"": null, ""idRelator"": null, ""idTipoProposicao"": null, ""idUnidade"": null, ""idUsuarioAtribuido"": null, ""idUsuarioDisponibilizado"": null, ""idsMarcadores"": [], ""parec",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/157017/documento/ativas,data/raw/documento-ativas/f36f7c7e7204de8d.json
